seloger_quartier,code_postal,rooms,epoque,furnished,ref,refmaj,refmin
Enfants Rouges,75003,2,inf1946,meuble,33.29984987059149,39.9998182266675,23.299895313924623
Sainte Avoie,75003,2,inf1946,meuble,33.297244709566,39.996442357660165,23.297967061520097
Arsenal,75004,2,inf1946,meuble,33.61490182430906,40.3568251364035,23.502254312964535
Saint Gervais,75004,2,inf1946,meuble,33.30357974953594,40.0041763744586,23.302386499690627
Saint Merri,75004,2,inf1946,meuble,33.885771515164386,40.682990996105424,23.690280569203093
Seine et Berges,75004,2,inf1946,meuble,33.72569951828895,40.49664792879917,23.583798581255948
Île Saint Louis,75004,2,inf1946,meuble,33.9,40.7,23.7
Île de la Cité,75004,2,inf1946,meuble,33.85166094608431,40.64360443709837,23.667773964056206
Jardin des Plantes,75005,2,inf1946,meuble,30.03339373601814,36.040477255779564,21.02327442207325
Saint Victor,75005,2,inf1946,meuble,33.28415046969541,39.98078844811565,23.2889533576665
Sorbonne,75005,2,inf1946,meuble,33.30056124919021,40.00065479072191,23.300374166126808
Val de Grace,75005,2,inf1946,meuble,33.29808330619318,39.99723623038027,23.29864162700057
Monnaie,75006,2,inf1946,meuble,33.89929943312073,40.69918267197419,23.699532955413822
Notre Dame des Champs,75006,2,inf1946,meuble,33.69225226835787,40.39113289344877,23.594420973138188
Odéon,75006,2,inf1946,meuble,33.898414028866604,40.697976559120505,23.69902925652301
Rennes,75006,2,inf1946,meuble,33.701169850407005,40.401754775610506,23.600584925203503
Saint Germain des Prés,75006,2,inf1946,meuble,33.89868569104004,40.698028536560074,23.69934284552002
Saint Placide,75006,2,inf1946,meuble,33.67878908151114,40.374780172497815,23.585284356292362
Ecole Militaire,75007,2,inf1946,meuble,33.647547534655466,40.33747305112085,23.563536406381825
Gros Caillou,75007,2,inf1946,meuble,33.69649199141104,40.39582024508549,23.597536930139665
Invalides,75007,2,inf1946,meuble,33.7,40.4,23.6
Saint Thomas d'Aquin,75007,2,inf1946,meuble,33.70123521485668,40.40185282228503,23.600617607428344
Seine et Berges,75007,2,inf1946,meuble,32.82506737094973,39.36100856119637,22.98090748997113
Elysées-Madeleine,75008,2,inf1946,meuble,33.9,40.7,23.7
Europe,75008,2,inf1946,meuble,30.7076537555739,36.810249721042354,21.50503876439996
Hoche-Friedland,75008,2,inf1946,meuble,33.87840033420842,40.67369158090825,23.685182576951735
Mairie,75008,2,inf1946,meuble,31.103140020549525,37.291613456411795,21.777130084922
Parc Monceau,75008,2,inf1946,meuble,30.72045951317516,36.82509905578906,21.5143939635216
Saint Philippe du Roule,75008,2,inf1946,meuble,33.136040480394705,39.768924335481046,23.17477783027136
Triangle d'Or,75008,2,inf1946,meuble,33.88854723688028,40.686041944947846,23.692126225355192
Clichy-Trinité,75009,2,inf1946,meuble,30.3927819245696,36.49109807970765,21.29447944583645
Lafayette-Richer,75009,2,inf1946,meuble,31.135318125494223,37.38280171231606,21.804458121323464
Lorette-Martyrs,75009,2,inf1946,meuble,30.407263727530932,36.508716473037126,21.3049808417355
Provence Opéra,75009,2,inf1946,meuble,33.89961065528839,40.69953278634607,23.69973302076918
Trudaine-Maubeuge,75009,2,inf1946,meuble,30.34497688355852,36.43351293530342,21.261024493524157
Chateau d'Eau-Lancry,75010,2,inf1946,meuble,29.095800813600956,34.91590200550886,20.367003973026375
Faubourg du Temple-Hôpital Saint Louis,75010,2,inf1946,meuble,29.0,34.8,20.3
Grange Aux Belles-Terrage,75010,2,inf1946,meuble,29.031799487776414,34.838618125836476,20.322893591522163
Louis Blanc-Aqueduc,75010,2,inf1946,meuble,30.183034664644566,36.23651395506401,21.145193586772432
Porte Saint Denis-Paradis,75010,2,inf1946,meuble,30.403992719183826,36.504818799014956,21.30275359943712
Saint Vincent de Paul-Lariboisière,75010,2,inf1946,meuble,30.385222283794718,36.48205563032216,21.289444488424802
Bastille-Popincourt,75011,2,inf1946,meuble,29.27305859402083,35.1276787403791,20.49113572044383
Belleville-Saint Maur,75011,2,inf1946,meuble,29.479380785910465,35.37522179447961,20.635619273056754
Léon-Blum Folie-Regnault,75011,2,inf1946,meuble,29.078213699377482,34.893853298965944,20.35475429999478
Nation-Alexandre Dumas,75011,2,inf1946,meuble,29.97736135539979,35.97265625545246,20.984197291536674
République-Saint Ambroise,75011,2,inf1946,meuble,29.58627523003171,35.50388145639356,20.71030486593332
Aligre-Gare de Lyon,75012,2,inf1946,meuble,29.057960759595506,34.86973849111143,20.34029416232162
Bel-Air Nord,75012,2,inf1946,meuble,27.104363763703127,32.50530304793319,19.002817877873547
Bel-Air Sud,75012,2,inf1946,meuble,27.27659383821409,32.715836913372776,19.117729225476058
Bercy,75012,2,inf1946,meuble,27.10605280944099,32.50738970242523,19.004047469964632
Bois de Vincennes,75012,2,inf1946,meuble,27.587678638726437,33.096051669554534,19.325119092484293
Jardin de Reuilly,75012,2,inf1946,meuble,27.660120926175495,33.18457028704607,19.37344688486963
Nation-Picpus,75012,2,inf1946,meuble,27.9928646190876,33.591177006970845,19.595396037262738
Seine et Berges,75012,2,inf1946,meuble,28.645494705366858,34.36264970245121,20.06076165580309
Vallée de Fécamp,75012,2,inf1946,meuble,27.998059809795276,33.597628656416454,19.598706539863517
Bièvres Sud Tolbiac,75013,2,inf1946,meuble,29.898146322347593,35.89773439398039,20.898764214898396
Buttes Aux Cailles-Glacière,75013,2,inf1946,meuble,29.919709901403802,35.92355484669048,20.916040081464683
Croulebarbe,75013,2,inf1946,meuble,30.411184768140593,36.513479137993734,21.307686025050636
Dunois-Bibliothèque-Jeanne-d'Arc,75013,2,inf1946,meuble,26.746182839188037,32.0559791990158,18.732188039434085
Nationale-Deux Moulins,75013,2,inf1946,meuble,26.749504944348303,32.06000914243262,18.734498947084994
Olympiades-Choisy,75013,2,inf1946,meuble,28.029645110590728,33.62050497853245,19.614131013531125
Patay-Masséna,75013,2,inf1946,meuble,26.7,32.0,18.7
Salpêtrière-Austerlitz,75013,2,inf1946,meuble,29.99833360744945,35.99800008679002,20.99886416896759
Didot-Porte de Vanves,75014,2,inf1946,meuble,29.738063372306033,35.70331741208709,20.790182312634446
Jean Moulin-Porte d'Orléans,75014,2,inf1946,meuble,29.988985097061867,35.9868060198707,20.992253712848623
Montsouris Dareau,75014,2,inf1946,meuble,29.01849606303246,34.82249322999116,20.31282982201571
Mouton Duvernet,75014,2,inf1946,meuble,30.061897747208846,36.07927248876899,21.04461414487296
Pernety,75014,2,inf1946,meuble,29.94483600857221,35.94645482723019,20.94242785685764
Raspail-Montparnasse,75014,2,inf1946,meuble,30.364865857058355,36.45711018596657,21.270323901902046
Alleray Procession,75015,2,inf1946,meuble,27.890135454298118,33.448162545157736,19.55309481800868
Cambronne-Garibaldi,75015,2,inf1946,meuble,31.070162289561253,37.26432962145058,21.77889503168531
Citroën-Boucicaut,75015,2,inf1946,meuble,29.0,34.8,20.3
Dupleix-Motte Picquet,75015,2,inf1946,meuble,29.013067618032615,34.81556946558607,20.30918068345637
Emeriau-Zola,75015,2,inf1946,meuble,29.0,34.8,20.3
Georges Brassens,75015,2,inf1946,meuble,27.10704337017742,32.50854964859189,19.004783952555705
Pasteur Montparnasse,75015,2,inf1946,meuble,31.0980890494263,37.29777055766401,21.798566787069724
Saint Lambert,75015,2,inf1946,meuble,27.106414307746757,32.50776468832502,19.00438873687936
Seine et Berges,75015,2,inf1946,meuble,29.232169761968688,35.07371152835822,20.463741879879134
Vaugirard-Parc des Expositions,75015,2,inf1946,meuble,28.130630453991888,33.74760528641123,19.70516820536287
Violet Commerce,75015,2,inf1946,meuble,28.970886565624703,34.764693512109204,20.280176145897947
Auteuil Nord,75016,2,inf1946,meuble,29.008220774842794,34.809671499815046,20.30580289988903
Auteuil Sud,75016,2,inf1946,meuble,29.0,34.8,20.3
Bois de Boulogne,75016,2,inf1946,meuble,30.032784597186826,36.015070009854476,21.029042005912686
Chaillot,75016,2,inf1946,meuble,30.718276794086787,36.82229823042966,21.512612071207446
Muette Nord,75016,2,inf1946,meuble,30.7,36.8,21.5
Muette Sud,75016,2,inf1946,meuble,30.689405959037604,36.787536422397174,21.49252185343831
Porte Dauphine,75016,2,inf1946,meuble,30.7,36.8,21.5
Batignolles-Cardinet,75017,2,inf1946,meuble,29.870264480289656,35.84431737634759,20.90918513620276
Champerret-Berthier,75017,2,inf1946,meuble,31.09959865800316,37.29949832250395,21.79969899350237
Clichy-Batignolles,75017,2,inf1946,meuble,29.998765395361836,35.99849243709205,20.999174832766524
Courcelles-Wagram,75017,2,inf1946,meuble,31.11537086330514,37.31864408214071,21.810389153497432
Epinettes-Bessières,75017,2,inf1946,meuble,29.009789488615485,34.81174738633858,20.30685264203084
La Fourche-Guy Môquet,75017,2,inf1946,meuble,28.992555517026133,34.79106662043136,20.294788861918295
Legendre-Lévis,75017,2,inf1946,meuble,30.65009170040336,36.768255218518135,21.472782306307167
Pereire-Malesherbes,75017,2,inf1946,meuble,30.96222027360236,37.13716941425733,21.699796562619895
Ternes-Maillot,75017,2,inf1946,meuble,31.113735392210202,37.31659272750292,21.809148518638
Amiraux-Simplon-Poissonniers,75018,2,inf1946,meuble,28.66022447047917,34.39224704631337,20.06216270890083
Charles-Hermite-Evangile,75018,2,inf1946,meuble,26.721835142527716,32.026581912642435,18.715189664367102
Clignancourt-Jules Joffrin,75018,2,inf1946,meuble,28.0,33.6,19.6
Goutte d'Or-Château Rouge,75018,2,inf1946,meuble,28.620223556792414,34.344343088114464,20.034231309718262
Grandes Carrières-Clichy,75018,2,inf1946,meuble,28.000053936814943,33.60006472417793,19.60003775577046
La Chapelle-Marx Dormoy,75018,2,inf1946,meuble,27.169911638976536,32.57204667284555,19.027013074739013
Montmartre,75018,2,inf1946,meuble,28.01147437775975,33.61386487312637,19.60812768424649
Moskowa-Porte Montmartre-Porte de Clignancourt,75018,2,inf1946,meuble,28.001420062711937,33.601704075254325,19.600994043898357
Bas Belleville,75019,2,inf1946,meuble,27.186175937215737,32.60431823978747,19.058962483358137
Bassin de la Villette,75019,2,inf1946,meuble,26.70134343175067,32.00163546648025,18.700934655123838
Buttes Chaumont,75019,2,inf1946,meuble,27.017503657624204,32.396495145335514,18.93748703206025
Danube-Porte des Lilas,75019,2,inf1946,meuble,26.70050808877841,32.000635110973015,18.700381066583805
Flandre-Aubervilliers,75019,2,inf1946,meuble,26.72877277195156,32.034993921305315,18.720218647780616
Manin-Jaurès,75019,2,inf1946,meuble,26.77843839834332,32.09804799792914,18.758828798757488
Place des Fêtes,75019,2,inf1946,meuble,26.721606457865533,32.02630351392326,18.71503057938472
Pont de Flandre,75019,2,inf1946,meuble,26.7,32.0,18.7
Secrétan,75019,2,inf1946,meuble,27.017085819542253,32.3952777956361,18.936015233337166
Amandiers,75020,2,inf1946,meuble,27.14604775812762,32.555593968983274,19.03172844184413
Belleville,75020,2,inf1946,meuble,28.995759702014638,34.79486700152236,20.297098752753055
Gambetta,75020,2,inf1946,meuble,26.833735278484845,32.167138602755195,18.80025063327886
Plaine,75020,2,inf1946,meuble,26.72016877897026,32.02458676111444,18.714252686589955
Père Lachaise-Réunion,75020,2,inf1946,meuble,26.968995688641268,32.33506773907115,18.899832737220166
Saint Blaise,75020,2,inf1946,meuble,26.732710684649966,32.040888355812456,18.724533013487473
Télégraphe-Pelleport Saint Fargeau,75020,2,inf1946,meuble,27.307047187035177,32.74076999467521,19.125220408411778
Les Halles,75001,2,inf1946,non-meuble,26.713126479071683,32.01575177488602,18.709115317280787
Palais Royal,75001,2,inf1946,non-meuble,29.683502116986165,35.5802025403834,20.78844965113788
Saint Germain l'Auxerrois,75001,2,inf1946,non-meuble,29.69621594394737,35.59545913273684,20.797351160763156
Seine et Berges,75001,2,inf1946,non-meuble,29.692701400854823,35.59270140085483,20.792701400854824
Vendôme,75001,2,inf1946,non-meuble,29.7,35.6,20.8
Montorgueil-Saint Denis,75002,2,inf1946,non-meuble,29.159145141964746,34.950974170357696,20.372218696536027
Sentier-Bonne Nouvelle,75002,2,inf1946,non-meuble,29.194196816093246,34.9930361793119,20.39605383494341
Vivienne-Gaillon,75002,2,inf1946,non-meuble,29.409348568472804,35.251218282167365,20.56812919515658
Archives,75003,2,inf1946,non-meuble,29.200132676004277,35.000161896906775,20.400125835948835
Arts et Métiers,75003,2,inf1946,non-meuble,29.19414026825704,34.9930608439886,20.395990709860083
Enfants Rouges,75003,2,inf1946,non-meuble,29.199867715106354,34.99984416139383,20.39990911333375
Sainte Avoie,75003,2,inf1946,non-meuble,29.197458826900117,34.99695059228014,20.398849413377686
Arsenal,75004,2,inf1946,non-meuble,29.449937802490105,35.303381469446805,20.62529502268905
Saint Gervais,75004,2,inf1946,non-meuble,29.202983124613283,35.003579749535945,20.402386499690625
Saint Merri,75004,2,inf1946,non-meuble,29.687850711503874,35.58542085380465,20.79133255328232
Seine et Berges,75004,2,inf1946,non-meuble,29.554747814968675,35.425697871883926,20.683801874066013
Île Saint Louis,75004,2,inf1946,non-meuble,29.7,35.6,20.8
Île de la Cité,75004,2,inf1946,non-meuble,29.659717455070258,35.55166094608431,20.767773964056207
Jardin des Plantes,75005,2,inf1946,non-meuble,26.329346010440187,31.634405667412633,18.420238627889784
Saint Victor,75005,2,inf1946,non-meuble,29.186071624883848,34.9836701808983,20.390394224057825
Sorbonne,75005,2,inf1946,non-meuble,29.200467707658504,35.00056124919021,20.400374166126802
Val de Grace,75005,2,inf1946,non-meuble,29.198376646354802,34.99812521955931,20.39945189970209
Monnaie,75006,2,inf1946,non-meuble,29.69941619426728,35.599299433120734,20.799532955413824
Notre Dame des Champs,75006,2,inf1946,non-meuble,29.592846978331348,35.4912729835245,20.69520797054161
Odéon,75006,2,inf1946,non-meuble,29.69885149861272,35.59867374070243,20.799029256523013
Rennes,75006,2,inf1946,non-meuble,29.600584925203503,35.5005849252035,20.7005849252035
Saint Germain des Prés,75006,2,inf1946,non-meuble,29.699342845520018,35.59934284552003,20.799342845520023
Saint Placide,75006,2,inf1946,non-meuble,29.581275447279033,35.477825258988666,20.687009450437547
Ecole Militaire,75007,2,inf1946,non-meuble,29.55346192284721,35.445141732161446,20.667696501724702
Gros Caillou,75007,2,inf1946,non-meuble,29.596865183814117,35.49626807596918,20.697835484062125
Invalides,75007,2,inf1946,non-meuble,29.6,35.5,20.7
Saint Thomas d'Aquin,75007,2,inf1946,non-meuble,29.600617607428344,35.50061760742834,20.70061760742834
Seine et Berges,75007,2,inf1946,non-meuble,28.801217717499735,34.5495398174079,20.144676926859614
Elysées-Madeleine,75008,2,inf1946,non-meuble,29.7,35.6,20.8
Europe,75008,2,inf1946,non-meuble,26.90707732305588,32.30821116238643,18.80557719529157
Hoche-Friedland,75008,2,inf1946,non-meuble,29.681164986799256,35.57783855979448,20.78656490324715
Mairie,75008,2,inf1946,non-meuble,27.252930876345204,32.716059023329336,19.05226622959581
Parc Monceau,75008,2,inf1946,non-meuble,26.918558170455615,32.32224704170975,18.81344329216183
Saint Philippe du Roule,75008,2,inf1946,non-meuble,29.031535420345364,34.81216674540704,20.322525300246692
Triangle d'Or,75008,2,inf1946,non-meuble,29.689978832270246,35.58818933803279,20.792842023050174
Clichy-Trinité,75009,2,inf1946,non-meuble,26.69333364970704,31.99224387583706,18.694999043652345
Lafayette-Richer,75009,2,inf1946,non-meuble,27.330572651654325,32.75668718198519,19.14035095185055
Lorette-Martyrs,75009,2,inf1946,non-meuble,26.706226052169374,32.00747126260325,18.70435823651856
Provence Opéra,75009,2,inf1946,non-meuble,29.699666275961476,35.59959953115377,20.799766393173037
Trudaine-Maubeuge,75009,2,inf1946,non-meuble,26.65184758214554,31.94268025872448,18.665608155234686
Chateau d'Eau-Lancry,75010,2,inf1946,non-meuble,25.48510991357025,30.60050595953956,17.858308324359704
Faubourg du Temple-Hôpital Saint Louis,75010,2,inf1946,non-meuble,25.4,30.5,17.8
Grange Aux Belles-Terrage,75010,2,inf1946,non-meuble,25.430062648730015,30.534443609448093,17.820806333327972
Louis Blanc-Aqueduc,75010,2,inf1946,non-meuble,26.49906680525327,31.767790380158644,18.560831799319743
Porte Saint Denis-Paradis,75010,2,inf1946,non-meuble,26.703441999296402,32.004130399155684,18.702340559521552
Saint Vincent de Paul-Lariboisière,75010,2,inf1946,non-meuble,26.68627783495224,31.9841667326372,18.690500039582318
Bastille-Popincourt,75011,2,inf1946,non-meuble,25.64573194448309,30.80029719914191,17.963845747154004
Belleville-Saint Maur,75011,2,inf1946,non-meuble,25.831636024690653,31.02765277632455,18.08769876877218
Léon-Blum Folie-Regnault,75011,2,inf1946,non-meuble,25.470409601018392,30.586064902042008,17.846934500200547
Nation-Alexandre Dumas,75011,2,inf1946,non-meuble,26.280263579994106,31.576001907614987,18.386328127726234
République-Saint Ambroise,75011,2,inf1946,non-meuble,25.927033141406405,31.142883465990735,18.151940728196777
Aligre-Gare de Lyon,75012,2,inf1946,non-meuble,25.451185827818453,30.56071959127655,17.83572136663738
Bel-Air Nord,75012,2,inf1946,non-meuble,23.803757149511934,28.60408985732584,16.702211276274035
Bel-Air Sud,75012,2,inf1946,non-meuble,23.956972300634746,28.77659383821409,16.798107687896714
Bercy,75012,2,inf1946,non-meuble,23.805347571936952,28.60605280944099,16.703379023472515
Bois de Vincennes,75012,2,inf1946,non-meuble,24.233492123312388,29.087678638726437,16.970932577070243
Jardin de Reuilly,75012,2,inf1946,non-meuble,24.29779744348231,29.16012092617549,17.01122220443434
Nation-Picpus,75012,2,inf1946,non-meuble,24.59347898833948,29.493094055894108,17.196239843321113
Seine et Berges,75012,2,inf1946,non-meuble,25.119635264958063,30.165123490994937,17.601561628848998
Vallée de Fécamp,75012,2,inf1946,non-meuble,24.59827538648469,29.498059809795272,17.19892211655293
Bièvres Sud Tolbiac,75013,2,inf1946,non-meuble,26.198352286531193,31.398146322347593,18.298970179081998
Buttes Aux Cailles-Glacière,75013,2,inf1946,non-meuble,26.21989061279023,31.424215147008457,18.31621520681224
Croulebarbe,75013,2,inf1946,non-meuble,26.709578937158167,32.0115862258862,18.706481651813817
Dunois-Bibliothèque-Jeanne-d'Arc,75013,2,inf1946,non-meuble,23.440584919286458,28.14898179913883,16.4279895995079
