conseil_de_quartier,rooms,epoque,furnished,housingType,ref,refmaj,refmin
EMERIAU - ZOLA,4,inf1946,meuble,appartement,27.4,32.9,19.2
PORTE SAINT-DENIS - PARADIS,4,inf1946,meuble,appartement,24.200096247932365,29.00011860810831,16.900070793561607
GEORGES BRASSENS,4,inf1946,meuble,appartement,26.099928467492454,31.299914160990944,18.29994890535175
MONTMARTRE,4,inf1946,meuble,appartement,25.89996586569651,31.099957834095694,18.09997590519754
ROSA PARKS - MACDONALD,4,inf1946,meuble,appartement,23.33731061808322,28.02459070262372,16.356162942427293
REUNION - PERE LACHAISE,4,inf1946,meuble,appartement,23.115347590941766,27.758417332085394,16.17227249907743
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,4,inf1946,meuble,appartement,25.39994876206473,30.499938514477684,17.799963108686608
SAINT BLAISE,4,inf1946,meuble,appartement,23.397093068911428,28.096509169842676,16.39796188957675
PEREIRE - MALESHERBES,4,inf1946,meuble,appartement,27.10775014890998,32.52570850706164,18.97183343260665
REPUBLIQUE - SAINT-AMBROISE,4,inf1946,meuble,appartement,25.621735990688865,30.777161596365225,17.966295126838226
PERNETY,4,inf1946,meuble,appartement,22.921770244653374,27.492156711147324,16.03127158882064
EUROPE,4,inf1946,meuble,appartement,28.699966521882516,34.39996310364746,20.099977492058024
GROS CAILLOU,4,inf1946,meuble,appartement,33.499861849188314,40.199834069932095,23.49990244865954
GRANDES CARRIERES - CLICHY,4,inf1946,meuble,appartement,25.899983834025434,31.099980444810242,18.099989832354414
MAIRIE,4,inf1946,meuble,appartement,28.854569479443406,34.587692971900125,20.21040763051582
SEINE,4,inf1946,meuble,appartement,30.099953239052983,36.099944262510064,21.0999671495847
MONNAIE,4,inf1946,meuble,appartement,30.100000000000005,36.1,21.1
BASTILLE - POPINCOURT,4,inf1946,meuble,appartement,25.50934466131866,30.636678540382917,17.88200658453055
BELLEVILLE,4,inf1946,meuble,appartement,25.176976968783013,30.232372362539618,17.643874139641806
AMANDIERS - MENILMONTANT,4,inf1946,meuble,appartement,22.900690828151333,27.500829361883067,16.00049761712984
BERCY,4,inf1946,meuble,appartement,22.900291043604067,27.500349265999073,16.00020531636522
ECOLE MILITAIRE,4,inf1946,meuble,appartement,33.499857902948484,40.19982861689609,23.4998983484023
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,4,inf1946,meuble,appartement,25.893573389461945,31.092288067354335,18.095533876163987
BATIGNOLLES,4,inf1946,meuble,appartement,25.729427675947946,30.91177900337383,18.047065655492396
MONCEAU,4,inf1946,meuble,appartement,28.760865139491536,34.473907672890235,20.143475078590914
ANVERS - MONTHOLON,4,inf1946,meuble,appartement,24.200021931021645,29.000027091262037,16.900015480721162
MOUTON - DUVERNET,4,inf1946,meuble,appartement,25.232388117490434,30.299146993825964,17.682952935080753
VAL DE GRACE,4,inf1946,meuble,appartement,30.09778850644303,36.0973763874177,21.09845647909405
OPERA - CHAUSSEE D'ANTIN,4,inf1946,meuble,maison,29.960523184011524,35.93215501804776,21.000711419126848
OLYMPIADES - CHOISY,4,inf1946,meuble,maison,23.329410269506614,28.011762836883268,16.34705770212996
SORBONNE,4,inf1946,meuble,maison,30.09999986283296,36.099999837313504,21.099999904302063
LA CHAPELLE - MARX DORMOY,4,inf1946,meuble,maison,23.7789328518393,28.554718859767206,16.665252433847552
ELYSEES - MADELEINE,4,inf1946,meuble,maison,30.029615598842653,36.014533227166076,21.049725427744754
DANUBE,4,inf1946,meuble,maison,23.396660335517677,28.095992402621214,16.397662234862374
FLANDRE - AUBERVILLIERS,4,inf1946,meuble,maison,23.40000495473952,28.100005578278363,16.4000031009086
SAINT - VICTOR,4,inf1946,meuble,maison,30.08425481416844,36.08132547726955,21.08901498662914
CROULEBARBE,4,inf1946,meuble,maison,24.200192204703434,29.000238975995735,16.900143446567256
EPINETTES - BESSIERES,4,inf1946,meuble,maison,25.390295159948735,30.48835573411082,17.79320785616698
SAINT - PLACIDE,4,inf1946,meuble,maison,33.49998144790109,40.19997759746548,23.499986698495125
SAINT - THOMAS D'AQUIN,4,inf1946,meuble,maison,33.49980743665097,40.199767791255574,23.499864072930094
GAMBETTA,4,inf1946,meuble,maison,23.19518260411796,27.854219110162155,16.23656881239943
SAINT - LAMBERT,4,inf1946,meuble,maison,26.288319025538502,31.524189630045456,18.425546216798153
BOIS DE BOULOGNE,4,inf1946,meuble,maison,28.18205489588969,33.802371033401045,19.74142261948974
NATION - PICPUS,4,inf1946,meuble,maison,25.8999512114258,31.0999415621971,18.099966227705377
PLAINE LAGNY,4,inf1946,meuble,maison,23.399814660380372,28.099776891385947,16.399868646534987
DIDOT - PORTE DE VANVES,4,inf1946,meuble,maison,22.600055311925818,27.100067205846322,15.800039706503046
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,4,inf1946,meuble,maison,22.600088264865093,27.10010618419425,15.800062051761705
CHAILLOT,4,inf1946,meuble,maison,28.700050340484808,34.400060982142726,20.100035473947514
MARAIS - ARCHIVES,4,inf1946,meuble,maison,30.1,36.099999999999994,21.1
AMIRAUX - SIMPLON - POISSONNIERS,4,inf1946,meuble,maison,25.63184581234723,30.778206208762324,17.938932613833455
PIGALLE - MARTYRS,4,inf1946,meuble,maison,24.5567733345985,29.429337535484905,17.153974213282673
CITROEN - BOUCICAUT,4,inf1946,meuble,maison,27.4,32.9,19.2
SAINT - GERMAIN DES PRES,4,inf1946,meuble,maison,30.100574378283024,36.10069263263541,21.100405443493898
BEL - AIR NORD,4,inf1946,meuble,maison,22.90007559925977,27.500090719118287,16.00005386728054
AUTEUIL SUD,4,inf1946,meuble,maison,27.4,32.9,19.2
PONT DE FLANDRE,4,inf1946,meuble,maison,23.397559512042676,28.097071414451218,16.398291658429873
SAINT - PHILIPPE DU ROULE,4,inf1946,meuble,maison,29.90548562299243,35.86380397077653,20.96106115928031
TERNES - MAILLOT,4,inf1946,meuble,maison,28.200010234307673,33.800012292668704,19.700008118449105
TRIANGLE D'OR,4,inf1946,meuble,maison,30.100109116806138,36.10013150488511,21.100076946479703
MARTIN LUTHER KING,4,inf1946,meuble,maison,25.728069437538704,30.91008679692338,18.04605207815403
BAS - BELLEVILLE,4,inf1946,meuble,maison,22.90017553576001,27.500210642912013,16.000126385747205
BLANCHE - TRINITE,4,inf1946,meuble,maison,24.386047206491593,29.223887796417728,17.032440153092352
RENNES,4,inf1946,meuble,maison,32.908851403818815,39.48714433989916,23.08271863798975
MANIN - JAURES,4,inf1946,meuble,maison,23.34127150066587,28.029525800799046,16.3550027957777
FAUBOURG MONTMARTRE,4,inf1946,meuble,maison,25.259715400366105,30.27525073603379,17.65437367483689
CLIGNANCOURT - JULES JOFFRIN,4,inf1946,meuble,maison,25.9,31.1,18.1
GOUTTE D'OR - CHATEAU ROUGE,4,inf1946,meuble,maison,25.571832989447174,30.7061989495824,17.903097880405678
LEGENDRE - LEVIS,4,inf1946,meuble,maison,27.09441007419246,32.51014600008466,18.962943703568797
CHAMPERRET - BERTHIER,4,inf1946,meuble,maison,28.17691722986906,33.7730701015139,19.684611486579374
HOCHE - FRIEDLAND,4,inf1946,meuble,maison,30.09988086156277,36.09985564003791,21.099913052274733
DAUPHINE,4,inf1946,meuble,maison,28.7,34.4,20.1
SECRETAN,4,inf1946,meuble,maison,23.0406855567356,27.66882266808272,16.11254661275098
JARDIN DES PLANTES,4,inf1946,meuble,maison,25.801514058056323,31.00179568235064,18.10105626972607
LA FOURCHE - GUY MOQUET,4,inf1946,meuble,maison,25.40002246271838,30.50002747978059,17.800015051186637
CHARLES HERMITE - EVANGILE,4,inf1946,meuble,maison,23.89573543326941,28.694852070032592,16.746992947885897
JEAN MOULIN - PORTE D'ORLEANS,4,inf1946,meuble,maison,25.798446353356873,30.998101596900234,18.098878420221794
INVALIDES,4,inf1946,meuble,maison,33.499959340586315,40.19995096953056,23.499971299237398
LOUIS BLANC - AQUEDUC,4,inf1946,meuble,maison,24.425312204132407,29.28164249098032,17.068986388914116
NOTRE - DAME DES CHAMPS,4,inf1946,meuble,maison,32.560781909478486,39.067413966607454,22.83702102978743
ITALIE - PEUPLIERS - RUNGIS,4,inf1946,meuble,maison,22.60005117347931,27.10006348294976,15.800037896210107
JARDIN DE REUILLY,4,inf1946,meuble,maison,24.72078634757103,29.68494361708524,17.27455070564997
SAINT - VINCENT DE PAUL - LARIBOISIERE,4,inf1946,meuble,maison,24.20001580347543,29.00001975428385,16.900011852425255
PLATEAU,4,inf1946,meuble,maison,22.971931652078673,27.586317982494414,16.057543868349768
MONTPARNASSE - RASPAIL,4,inf1946,meuble,maison,24.067940647129618,28.843182408250907,16.809212897517796
MUETTE SUD,4,inf1946,meuble,maison,28.69975363809981,34.39971573626901,20.09982944176141
PASTEUR - MONTPARNASSE,4,inf1946,meuble,maison,28.199892953820097,33.79987251328366,19.69992669693593
GRANGE AUX BELLES - TERRAGE,4,inf1946,meuble,maison,25.39990275311078,30.499879561044665,17.79992818405481
BIBLIOTHEQUE - SEINE,4,inf1946,meuble,maison,23.400151982728087,28.100183666463106,16.40010742709911
SENTIER - ARTS ET METIERS,4,inf1946,meuble,maison,30.0998439715985,36.09981288386014,21.09988945817689
CHATEAU D'EAU - LANCRY,4,inf1946,meuble,maison,25.399832689801304,30.499786622659197,17.799871048593534
SALPETRIERE - AUSTERLITZ,4,inf1946,meuble,maison,25.530994429375237,30.674935900290073,17.909438296418255
NATIONALE - DEUX MOULINS,4,inf1946,meuble,maison,23.094211543527035,27.71776394529186,16.170658173528338
NATION - ALEXANDRE DUMAS,4,inf1946,meuble,maison,25.799908790584485,30.999886086528463,18.09993034064412
BELLEVILLE - SAINT-MAUR,4,inf1946,meuble,maison,25.592715727936348,30.74089526787677,17.944537160726064
TEMPLE - ENFANTS ROUGES,4,inf1946,meuble,maison,30.099936039343113,36.099923907019146,21.099955185922088
MARAIS - PLACE DES VOSGES,4,inf1946,meuble,maison,30.099877901158656,36.099855017762394,21.099914677853235
MONTSOURIS - DAREAU,4,inf1946,meuble,maison,25.415684838269765,30.519608023982528,17.811765604847643
DUPLEIX - LA MOTTE PICQUET,4,inf1946,meuble,maison,27.400038033884062,32.900044645784334,19.200026152450196
LEON BLUM - FOLIE-REGNAULT,4,inf1946,meuble,maison,25.428800124104214,30.536002096759425,17.821601258055654
BASSIN DE LA VILLETTE,4,inf1946,meuble,maison,23.400006811604324,28.10000817392519,16.400004768123026
COURCELLES - WAGRAM,4,inf1946,meuble,maison,28.200039035168018,33.80004718057326,19.700029197904577
VIOLET - COMMERCE,4,inf1946,meuble,maison,27.399754571584808,32.89969395520169,19.199827555893364
PLACE DES FETES,4,inf1946,meuble,maison,23.400038187713218,28.100045825255865,16.40002673139925
ODEON,4,inf1946,meuble,maison,30.1,36.1,21.1
MASSENA - JEANNE D'ARC,4,inf1946,meuble,maison,23.4,28.1,16.4
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,4,inf1946,meuble,maison,23.34927721072261,28.03911704695252,16.359696662417907
ALIGRE - GARE DE LYON,4,inf1946,meuble,maison,25.399985812022724,30.499983096977356,17.79998904098615
ALLERAY - PROCESSION,4,inf1946,meuble,maison,26.562977218984752,31.85116304686608,18.60864993398245
AUTEUIL NORD,4,inf1946,meuble,maison,27.4001852925883,32.900213799140346,19.20012827948421
VAUGIRARD - PARC DES EXPOSITIONS,4,inf1946,meuble,maison,26.71204241960035,32.05328297796966,18.723721675107935
BEL - AIR SUD,4,inf1946,meuble,maison,23.01241491079694,27.63489789295633,16.07869043755786
LOUVRE - OPERA,4,inf1946,meuble,maison,29.82414521129927,35.76803918137913,20.903628725367465
VALLEE DE FECAMP,4,inf1946,meuble,maison,25.870161165873068,31.064193399047685,18.07911281611115
CAMBRONNE - GARIBALDI,4,inf1946,meuble,maison,28.200099832819365,33.800122393885374,19.70007455827033
HALLES - BEAUBOURG - MONTORGUEIL,4,inf1946,meuble,maison,27.491305552130125,32.96072363052947,19.242963274397713
MUETTE NORD,4,inf1946,meuble,maison,28.70001062819739,34.40001284240518,20.100007528306488
PORTE DES LILAS,4,inf1946,meuble,maison,23.390311525570414,28.088373774123113,16.3932180113379
EMERIAU - ZOLA,4,inf1946,meuble,maison,27.4,32.9,19.2
PORTE SAINT-DENIS - PARADIS,4,inf1946,meuble,maison,24.200096247932365,29.00011860810831,16.900070793561607
GEORGES BRASSENS,4,inf1946,meuble,maison,26.099928467492454,31.299914160990944,18.29994890535175
MONTMARTRE,4,inf1946,meuble,maison,25.89996586569651,31.099957834095694,18.09997590519754
ROSA PARKS - MACDONALD,4,inf1946,meuble,maison,23.343681985748486,28.032327363360114,16.360713919331054
REUNION - PERE LACHAISE,4,inf1946,meuble,maison,23.115347590941766,27.758417332085394,16.17227249907743
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,4,inf1946,meuble,maison,25.39994876206473,30.499938514477684,17.799963108686608
SAINT BLAISE,4,inf1946,meuble,maison,23.397093068911428,28.096509169842676,16.39796188957675
PEREIRE - MALESHERBES,4,inf1946,meuble,maison,27.10775014890998,32.52570850706164,18.97183343260665
REPUBLIQUE - SAINT-AMBROISE,4,inf1946,meuble,maison,25.621735990688865,30.777161596365225,17.966295126838226
PERNETY,4,inf1946,meuble,maison,22.921770244653374,27.492156711147324,16.03127158882064
EUROPE,4,inf1946,meuble,maison,28.699966521882516,34.39996310364746,20.099977492058024
GROS CAILLOU,4,inf1946,meuble,maison,33.499861849188314,40.199834069932095,23.49990244865954
GRANDES CARRIERES - CLICHY,4,inf1946,meuble,maison,25.899983834025434,31.099980444810242,18.099989832354414
MAIRIE,4,inf1946,meuble,maison,28.854569479443406,34.587692971900125,20.21040763051582
SEINE,4,inf1946,meuble,maison,30.099953239052983,36.099944262510064,21.0999671495847
MONNAIE,4,inf1946,meuble,maison,30.100000000000005,36.1,21.1
BASTILLE - POPINCOURT,4,inf1946,meuble,maison,25.50934466131866,30.636678540382917,17.88200658453055
BELLEVILLE,4,inf1946,meuble,maison,25.176976968783013,30.232372362539618,17.643874139641806
AMANDIERS - MENILMONTANT,4,inf1946,meuble,maison,22.900690828151333,27.500829361883067,16.00049761712984
BERCY,4,inf1946,meuble,maison,22.900291043604067,27.500349265999073,16.00020531636522
ECOLE MILITAIRE,4,inf1946,meuble,maison,33.499857902948484,40.19982861689609,23.4998983484023
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,4,inf1946,meuble,maison,25.893573389461945,31.092288067354335,18.095533876163987
BATIGNOLLES,4,inf1946,meuble,maison,25.729427675947946,30.91177900337383,18.047065655492396
MONCEAU,4,inf1946,meuble,maison,28.760865139491536,34.473907672890235,20.143475078590914
ANVERS - MONTHOLON,4,inf1946,meuble,maison,24.200021931021645,29.000027091262037,16.900015480721162
MOUTON - DUVERNET,4,inf1946,meuble,maison,25.232388117490434,30.299146993825964,17.682952935080753
VAL DE GRACE,4,inf1946,meuble,maison,30.09778850644303,36.0973763874177,21.09845647909405
OPERA - CHAUSSEE D'ANTIN,4,inf1946,non-meuble,appartement,26.27707128082371,31.55106712869027,18.412531488278407
OLYMPIADES - CHOISY,4,inf1946,non-meuble,appartement,20.438233985818286,24.529410269506613,14.355881418441633
SORBONNE,4,inf1946,non-meuble,appartement,26.399999878782612,31.69999985326316,18.49999991387186
LA CHAPELLE - MARX DORMOY,4,inf1946,non-meuble,appartement,20.841039379175385,25.01682538710329,14.627358961183639
ELYSEES - MADELEINE,4,inf1946,non-meuble,appartement,26.3396705132937,31.624588141617124,18.454752884970276
DANUBE,4,inf1946,non-meuble,appartement,20.497550912712963,24.597049963040618,14.398274506684134
FLANDRE - AUBERVILLIERS,4,inf1946,non-meuble,appartement,20.500004336795882,24.600004960334722,14.400002482964961
SAINT - VICTOR,4,inf1946,non-meuble,appartement,26.386085649730244,31.68315631283135,18.490113487966227
CROULEBARBE,4,inf1946,non-meuble,appartement,21.20016860880793,25.400206446768678,14.80012214236471
EPINETTES - BESSIERES,4,inf1946,non-meuble,appartement,22.292624132314362,26.79106594620355,15.594855718048061
SAINT - PLACIDE,4,inf1946,non-meuble,appartement,29.399983548138703,35.29998004774268,20.599988448693136
SAINT - THOMAS D'AQUIN,4,inf1946,non-meuble,appartement,29.399830091162613,35.29979610939513,20.599881063813832
GAMBETTA,4,inf1946,non-meuble,appartement,20.33642815394755,24.395676091051573,14.2774619771293
SAINT - LAMBERT,4,inf1946,non-meuble,appartement,23.06141622198765,27.6883190255385,16.11657841584205
BOIS DE BOULOGNE,4,inf1946,non-meuble,appartement,24.721896826445395,29.64221296395675,17.281264551422673
NATION - PICPUS,4,inf1946,non-meuble,appartement,22.69995764424883,27.199949603234646,15.899970509883211
PLAINE LAGNY,4,inf1946,non-meuble,appartement,20.49988224449057,24.599857187303844,14.399913214507206
DIDOT - PORTE DE VANVES,4,inf1946,non-meuble,appartement,19.800048515399812,23.800057324296578,13.900032909977043
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,4,inf1946,non-meuble,appartement,19.80007814486826,23.800091917310304,13.900051931764871
CHAILLOT,4,inf1946,non-meuble,appartement,25.200043247800643,30.200053210921265,17.600031924973763
MARAIS - ARCHIVES,4,inf1946,non-meuble,appartement,26.4,31.699999999999996,18.5
AMIRAUX - SIMPLON - POISSONNIERS,4,inf1946,non-meuble,appartement,22.4853256947382,26.985029533716943,15.739068311308962
PIGALLE - MARTYRS,4,inf1946,non-meuble,appartement,21.514444299051387,25.78096131992401,15.023739292853255
CITROEN - BOUCICAUT,4,inf1946,non-meuble,appartement,24.0,28.8,16.8
SAINT - GERMAIN DES PRES,4,inf1946,non-meuble,appartement,26.40050680436737,31.700608165240844,18.50035476305716
BEL - AIR NORD,4,inf1946,non-meuble,appartement,20.100064887503606,24.100077803310946,14.100045359542753
AUTEUIL SUD,4,inf1946,non-meuble,appartement,24.0,28.8,16.8
PONT DE FLANDRE,4,inf1946,non-meuble,appartement,20.498210308831297,24.5978442356377,14.39873908122205
SAINT - PHILIPPE DU ROULE,4,inf1946,non-meuble,appartement,26.23327339113637,31.49159173892046,18.374955043352276
TERNES - MAILLOT,4,inf1946,non-meuble,appartement,24.700010119312616,29.600012177673655,17.300006175083116
TRIANGLE D'OR,4,inf1946,non-meuble,appartement,26.400096510969952,31.700115419719552,18.50006716423691
MARTIN LUTHER KING,4,inf1946,non-meuble,appartement,22.54605207815403,27.04605207815403,15.764034718769352
BAS - BELLEVILLE,4,inf1946,non-meuble,appartement,20.10015447146881,24.10018957862081,14.100105321456006
BLANCHE - TRINITE,4,inf1946,non-meuble,appartement,21.363974676077117,25.59866021075022,14.916673651842634
RENNES,4,inf1946,non-meuble,appartement,28.878398297487184,34.674077956984625,20.23487880824103
MANIN - JAURES,4,inf1946,non-meuble,appartement,20.45434093069603,24.543588028451712,14.366417563103692
FAUBOURG MONTMARTRE,4,inf1946,non-meuble,appartement,22.133986454559956,26.531560512255332,15.464567284975356
CLIGNANCOURT - JULES JOFFRIN,4,inf1946,non-meuble,appartement,22.7,27.2,15.9
GOUTTE D'OR - CHATEAU ROUGE,4,inf1946,non-meuble,appartement,22.437464903464587,26.93746171469354,15.703098943329358
LEGENDRE - LEVIS,4,inf1946,non-meuble,appartement,23.732612240643867,28.448348166536064,16.609005611225196
CHAMPERRET - BERTHIER,4,inf1946,non-meuble,appartement,24.679802576135426,29.575955447780274,17.28557326866816
HOCHE - FRIEDLAND,4,inf1946,non-meuble,appartement,26.39989479993696,31.699869578412095,18.49992433542541
DAUPHINE,4,inf1946,non-meuble,appartement,25.2,30.2,17.6
SECRETAN,4,inf1946,non-meuble,appartement,20.212550278025983,24.240687389373104,14.18441133404136
