rooms,epoque,furnished,housingType,ref,refmaj,refmin
1,1946-1970,meuble,appartement,14.2,17.0,9.9
1,1946-1970,meuble,appartement,18.6,22.3,13.0
1,1946-1970,meuble,appartement,14.2,17.0,9.9
1,1946-1970,meuble,appartement,18.396172940786634,22.09617294078663,12.864115293857754
1,1946-1970,meuble,appartement,14.2,17.0,9.9
1,1946-1970,meuble,appartement,17.07752325561662,20.4970006688577,11.939669196112671
1,1946-1970,meuble,appartement,14.2,17.0,9.9
1,1946-1970,meuble,maison,36.072590431705194,43.29359987542822,25.218683677582263
1,1946-1970,meuble,maison,36.81564146273575,44.21487978375608,25.79752454331606
1,1946-1970,meuble,maison,36.79471923781729,44.19360118842456,25.79622360457239
1,1946-1970,meuble,maison,36.873032896616046,44.272936671241496,25.7996752393609
1,1946-1970,meuble,maison,34.60359349382207,41.564226134456604,24.262348295930057
1,1946-1970,meuble,maison,37.89502557049986,45.494006002214334,26.516557632134855
1,1946-1970,meuble,maison,39.39115423628624,47.28938829353103,27.593740222234484
1,1946-1970,meuble,maison,35.9849663147674,43.20195915828768,25.159531401936224
1,1946-1970,meuble,maison,34.12266690968382,40.922232440985475,23.848399149610152
1,1946-1970,meuble,maison,31.138390985189957,37.32610478314332,21.756936297455297
1,1946-1970,meuble,maison,29.49049157911021,35.387191038140244,20.641937018448804
1,1946-1970,meuble,maison,29.493773978812317,35.42646421423703,20.657505384496154
1,1946-1970,meuble,maison,29.364535936182904,35.244137955462186,20.567553050939516
1,1946-1970,meuble,maison,29.86160336210857,35.838550517726574,20.891804322449104
1,1946-1970,meuble,maison,30.798928731953787,36.988332207782484,21.572197248705265
1,1946-1970,meuble,maison,32.69043629795561,39.2563321907874,22.88063928590161
1,1946-1970,meuble,maison,30.960669062783083,37.163303935386125,21.6829451373195
1,1946-1970,meuble,maison,29.83053828356672,35.808605154719885,20.87492276326012
1,1946-1970,meuble,maison,29.042844863086472,34.84284473691315,20.361855513846855
1,1946-1970,meuble,maison,29.034206899638395,34.83440793330124,20.3471138321987
1,1946-1970,meuble,maison,32.69043629795561,39.2563321907874,22.88063928590161
1,1946-1970,meuble,maison,30.8,37.0,21.6
1,1946-1970,meuble,maison,29.130702972832804,34.942468101358685,20.378424020101594
1,1946-1970,meuble,maison,29.57882449896033,35.5053264466377,20.715857418484887
1,1946-1970,meuble,maison,30.45688914906067,36.58064229329638,21.333136004824965
1,1946-1970,meuble,maison,32.037886236581556,38.47747712108121,22.438568095748792
1,1946-1970,meuble,maison,29.9,35.9,20.9
1,1946-1970,meuble,maison,32.61087530199845,39.15305036239814,22.84058353466563
1,1946-1970,meuble,maison,30.8,37.0,21.6
1,1946-1970,meuble,maison,23.2,27.8,16.2
1,1946-1970,meuble,maison,28.3,34.0,19.8
1,1946-1970,meuble,maison,31.59621990689367,37.94164681206553,22.143536858618695
1,1946-1970,meuble,maison,23.2,27.8,16.2
1,1946-1970,meuble,maison,20.45665614292708,24.537645142940313,14.346389285761541
1,1946-1970,meuble,maison,33.9,40.7,23.7
1,1946-1970,meuble,maison,16.10000173211408,19.30000209464899,11.300001208451537
1,1946-1970,meuble,maison,22.657502109471203,27.20088974411618,15.89241998789804
1,1946-1970,meuble,maison,22.642698404205113,27.181103241061244,15.862248416086395
1,1946-1970,meuble,maison,20.400038828055457,24.5000463499001,14.300027051403339
1,1946-1970,meuble,maison,25.099999991668817,30.099999990019676,17.59999999415678
1,1946-1970,meuble,maison,20.30000000012184,24.400000000130916,14.200000000095478
1,1946-1970,meuble,maison,20.3,24.4,14.2
1,1946-1970,meuble,maison,21.40349261303502,25.70417299218152,15.002449365007308
1,1946-1970,meuble,maison,24.577015273683458,29.466912202922742,17.21463758311417
1,1946-1970,meuble,maison,24.577015273683458,29.466912202922742,17.21463758311417
1,1946-1970,meuble,maison,21.10000000175665,25.300000002125206,14.800000001229902
1,1946-1970,meuble,maison,20.30001338255638,24.400015264130776,14.200009403896622
1,1946-1970,meuble,maison,20.3,24.4,14.2
1,1946-1970,meuble,maison,24.502615980029827,29.40312780218579,17.20181981210574
1,1946-1970,meuble,maison,24.402866611914117,29.30341523935025,17.10201280207656
1,1946-1970,meuble,maison,21.410243864826263,25.712239422908766,15.007184009102515
1,1946-1970,meuble,maison,20.3,24.4,14.2
1,1946-1970,meuble,maison,20.4,24.5,14.3
1,1946-1970,meuble,maison,20.70001564566072,24.800019606416722,14.500010457919439
1,1946-1970,meuble,maison,19.502982695778424,23.403576461588855,13.702064737594062
1,1946-1970,meuble,maison,20.39998636741853,24.499982914834632,14.29999035783643
1,1946-1970,meuble,maison,20.373184667948486,24.473184667948484,14.273184667948485
1,1946-1970,meuble,maison,23.19775524541352,27.79731301028521,16.198451840435098
1,1946-1970,meuble,maison,21.407212566965836,25.708613599356788,15.005059167126843
1,1946-1970,meuble,maison,20.3,24.4,14.2
1,1946-1970,meuble,maison,20.399990472936096,24.499988682004545,14.299993059837233
1,1946-1970,meuble,maison,16.10009631944458,19.3001154620671,11.300066599293793
1,1946-1970,meuble,maison,21.847492670444183,26.234104155046282,15.317575443541033
1,1946-1970,meuble,maison,30.3,36.4,21.2
1,1946-1970,meuble,maison,28.834132044884136,34.63413201445226,20.222754692080997
1,1946-1970,meuble,maison,28.942381445927374,34.7226791266683,20.281786084445528
1,1946-1970,meuble,maison,28.831977354696964,34.636427602490365,20.22131823646464
1,1946-1970,meuble,maison,28.31231802632975,34.01368669592195,19.808212017553167
1,1946-1970,meuble,maison,28.3,34.0,19.8
1,1946-1970,meuble,maison,28.79977993583928,34.59973387589866,20.199846466864614
1,1946-1970,meuble,maison,30.3,36.4,21.2
1,1946-1970,meuble,maison,30.3,36.4,21.2
1,1946-1970,meuble,maison,16.1,19.3,11.3
1,1946-1970,meuble,maison,20.3,24.4,14.2
1,1946-1970,meuble,maison,16.1,19.3,11.3
1,1946-1970,meuble,maison,20.571769412284496,24.671769412284494,14.40382705921337
1,1946-1970,meuble,maison,16.1,19.3,11.3
1,1946-1970,meuble,maison,19.341484332721393,23.196614271509986,13.558045842375535
1,1946-1970,meuble,maison,16.1,19.3,11.3
1,1946-1970,non-meuble,appartement,31.661970571134415,38.00526748036012,22.185536058416734
1,1946-1970,non-meuble,appartement,32.31602230222558,38.815355833118375,22.616974400950184
1,1946-1970,non-meuble,appartement,32.295348353366926,38.79436878355094,22.59674846830253
1,1946-1970,non-meuble,appartement,32.37308702338923,38.8730028261865,22.673207305107415
1,1946-1970,non-meuble,appartement,30.3546371477818,36.44668691832638,21.250834184566806
1,1946-1970,non-meuble,appartement,33.27557214633897,39.93467755553761,23.296901794240387
1,1946-1970,non-meuble,appartement,34.59214383878459,41.490575108333154,24.194554948893305
1,1946-1970,non-meuble,appartement,31.576469805377926,37.89345695211611,22.120460501602693
1,1946-1970,non-meuble,appartement,29.922949903920653,35.897530130155864,20.973534012204436
1,1946-1970,non-meuble,appartement,27.296100839312132,32.735350379441805,19.111513367694776
1,1946-1970,non-meuble,appartement,25.84213488504943,30.990568806547774,18.09361102173339
1,1946-1970,non-meuble,appartement,25.89773316514732,31.086231820478,18.113265665184862
1,1946-1970,non-meuble,appartement,25.73064599521056,30.883972223870376,18.05300724673524
1,1946-1970,non-meuble,appartement,26.168942396507546,31.401768455212412,18.33926775255384
1,1946-1970,non-meuble,appartement,26.994911281957833,32.38430408145889,18.88685289501946
1,1946-1970,non-meuble,appartement,28.646528127252804,34.35146040530745,20.058664586316894
1,1946-1970,non-meuble,appartement,27.134232194443523,32.56115340124099,19.006769347689996
1,1946-1970,non-meuble,appartement,26.171157686517475,31.389888579836292,18.31556495721706
1,1946-1970,non-meuble,appartement,25.46191618336258,30.561915812634787,17.861855243188383
1,1946-1970,non-meuble,appartement,25.46080075886094,30.560901275669657,17.84701331544157
1,1946-1970,non-meuble,appartement,28.646528127252804,34.35146040530745,20.058664586316894
1,1946-1970,non-meuble,appartement,27.0,32.4,18.9
1,1946-1970,non-meuble,appartement,25.570579589145733,30.664695506974876,17.89476734354693
1,1946-1970,non-meuble,appartement,25.915630303794295,31.078824498960326,18.15266322331885
1,1946-1970,non-meuble,appartement,26.69501257694282,32.018765721178525,18.671259432707114
1,1946-1970,non-meuble,appartement,28.078158980248446,33.677818050664825,19.65870446758224
1,1946-1970,non-meuble,appartement,26.2,31.4,18.3
1,1946-1970,non-meuble,appartement,28.582758595065318,34.31087530199845,20.02652518119907
1,1946-1970,non-meuble,appartement,27.0,32.4,18.9
1,1946-1970,non-meuble,appartement,20.0,24.0,14.0
1,1946-1970,non-meuble,appartement,24.8,29.8,17.4
1,1946-1970,non-meuble,appartement,27.688963763790557,33.23439066896242,19.40536609654995
1,1946-1970,non-meuble,appartement,20.0,24.0,14.0
1,1946-1970,non-meuble,appartement,18.961978000026463,22.739544714317844,13.258555714304617
1,1946-1970,non-meuble,appartement,29.7,35.6,20.8
1,1946-1970,non-meuble,appartement,13.90000149054879,16.700001772552557,9.700001047417397
1,1946-1970,non-meuble,appartement,20.976352809775907,25.179173829772743,14.71127872339176
1,1946-1970,non-meuble,appartement,19.894786330852853,23.869055882205444,13.924157093906725
1,1946-1970,non-meuble,appartement,17.600034109137994,21.100040945058826,12.300024233451731
1,1946-1970,non-meuble,appartement,21.6999999928709,25.999999991499536,15.199999994956329
1,1946-1970,non-meuble,appartement,17.900000000013872,21.5000000000087,12.500000000015008
1,1946-1970,non-meuble,appartement,17.9,21.5,12.5
1,1946-1970,non-meuble,appartement,19.802585440800897,23.803084385445256,13.901814344371967
1,1946-1970,non-meuble,appartement,21.232083074006837,25.44951388769489,14.869705167744986
1,1946-1970,non-meuble,appartement,21.232083074006837,25.44951388769489,14.869705167744986
1,1946-1970,non-meuble,appartement,18.200000002302545,21.80000000281724,12.70000000169364
1,1946-1970,non-meuble,appartement,17.900005820770417,21.500006632082588,12.500004256828493
1,1946-1970,non-meuble,appartement,17.9,21.5,12.5
1,1946-1970,non-meuble,appartement,22.70159233209508,27.201933546333304,15.901137380174225
1,1946-1970,non-meuble,appartement,21.10268453688958,25.303233625929703,14.801891126703296
1,1946-1970,non-meuble,appartement,19.80758312079884,23.809046530067597,13.905321488275058
1,1946-1970,non-meuble,appartement,17.9,21.5,12.5
1,1946-1970,non-meuble,appartement,17.6,21.1,12.3
1,1946-1970,non-meuble,appartement,17.60002114077179,21.100025811242116,12.300014885999056
1,1946-1970,non-meuble,appartement,18.602164903059975,22.302597849999273,13.001515695656664
1,1946-1970,non-meuble,appartement,17.599986163519187,21.099983593490744,12.299990291092284
1,1946-1970,non-meuble,appartement,17.680445996154546,21.20726132820606,12.353630664103031
1,1946-1970,non-meuble,appartement,19.998083899733345,23.997706533788808,13.998649230583325
1,1946-1970,non-meuble,appartement,19.805209065266133,23.806210074066463,13.903651691346441
1,1946-1970,non-meuble,appartement,17.9,21.5,12.5
1,1946-1970,non-meuble,appartement,17.599995548454164,21.099995125898324,12.299996766979582
1,1946-1970,non-meuble,appartement,13.90008279802156,16.700098996749322,9.700058344686456
1,1946-1970,non-meuble,appartement,20.21862217557682,24.290798412745232,14.188704948673667
1,1946-1970,non-meuble,appartement,26.6,31.9,18.6
1,1946-1970,non-meuble,appartement,25.322754705606275,30.422754685318356,17.722754732656824
1,1946-1970,non-meuble,appartement,25.36208376518645,30.442381445927374,17.801488403704607
1,1946-1970,non-meuble,appartement,25.32576848425805,30.428735316120317,17.719834820533503
1,1946-1970,non-meuble,appartement,24.810949356737556,29.812318026329752,17.406843347960972
1,1946-1970,non-meuble,appartement,24.8,29.8,17.4
1,1946-1970,non-meuble,appartement,25.299866937949325,30.39983623132224,17.69990788011876
1,1946-1970,non-meuble,appartement,26.6,31.9,18.6
1,1946-1970,non-meuble,appartement,26.6,31.9,18.6
1,1946-1970,non-meuble,appartement,13.9,16.7,9.7
1,1946-1970,non-meuble,appartement,17.9,21.5,12.5
1,1946-1970,non-meuble,appartement,13.9,16.7,9.7
1,1946-1970,non-meuble,appartement,17.69617294078663,21.228230587715508,12.364115293857754
1,1946-1970,non-meuble,appartement,13.9,16.7,9.7
1,1946-1970,non-meuble,appartement,16.593311970575336,19.90285747852202,11.592597600944831
1,1946-1970,non-meuble,appartement,13.9,16.7,9.7
1,1946-1970,non-meuble,maison,31.661970571134415,38.00526748036012,22.185536058416734
1,1946-1970,non-meuble,maison,32.31602230222558,38.815355833118375,22.616974400950184
1,1946-1970,non-meuble,maison,32.295348353366926,38.79436878355094,22.59674846830253
1,1946-1970,non-meuble,maison,32.37308702338923,38.8730028261865,22.673207305107415
1,1946-1970,non-meuble,maison,30.3546371477818,36.44668691832638,21.250834184566806
1,1946-1970,non-meuble,maison,33.27557214633897,39.93467755553761,23.296901794240387
1,1946-1970,non-meuble,maison,34.59214383878459,41.490575108333154,24.194554948893305
1,1946-1970,non-meuble,maison,31.576469805377926,37.89345695211611,22.120460501602693
1,1946-1970,non-meuble,maison,29.922949903920653,35.897530130155864,20.973534012204436
1,1946-1970,non-meuble,maison,27.296100839312132,32.735350379441805,19.111513367694776
1,1946-1970,non-meuble,maison,25.84213488504943,30.990568806547774,18.09361102173339
1,1946-1970,non-meuble,maison,25.89773316514732,31.086231820478,18.113265665184862
1,1946-1970,non-meuble,maison,25.73064599521056,30.883972223870376,18.05300724673524
1,1946-1970,non-meuble,maison,26.168942396507546,31.401768455212412,18.33926775255384
1,1946-1970,non-meuble,maison,26.994911281957833,32.38430408145889,18.88685289501946
1,1946-1970,non-meuble,maison,28.646528127252804,34.35146040530745,20.058664586316894
1,1946-1970,non-meuble,maison,27.134232194443523,32.56115340124099,19.006769347689996
1,1946-1970,non-meuble,maison,26.17116486237111,31.389897308138575,18.31557006313916
1,1946-1970,non-meuble,maison,25.46192243298098,30.561923451057275,17.861859641067998
1,1946-1970,non-meuble,maison,25.46080075886094,30.560901275669657,17.84701331544157
1,1946-1970,non-meuble,maison,28.646528127252804,34.35146040530745,20.058664586316894
1,1946-1970,non-meuble,maison,27.0,32.4,18.9
1,1946-1970,non-meuble,maison,25.570579589145733,30.664695506974876,17.89476734354693
1,1946-1970,non-meuble,maison,25.915630303794295,31.078824498960326,18.15266322331885
1,1946-1970,non-meuble,maison,26.69501257694282,32.018765721178525,18.671259432707114
1,1946-1970,non-meuble,maison,28.078158980248446,33.677818050664825,19.65870446758224
1,1946-1970,non-meuble,maison,26.2,31.4,18.3
1,1946-1970,non-meuble,maison,28.582758595065318,34.31087530199845,20.02652518119907
1,1946-1970,non-meuble,maison,27.0,32.4,18.9
1,1946-1970,non-meuble,maison,22.6,27.1,15.8
1,1946-1970,non-meuble,maison,24.8,29.8,17.4
1,1946-1970,non-meuble,maison,27.688963763790557,33.23439066896242,19.40536609654995
1,1946-1970,non-meuble,maison,22.6,27.1,15.8
1,1946-1970,non-meuble,maison,19.634222857218468,23.54106742866216,13.723956000052926
1,1946-1970,non-meuble,maison,29.7,35.6,20.8
1,1946-1970,non-meuble,maison,15.700001691731927,18.80000205424767,11.000001168107726
1,1946-1970,non-meuble,maison,20.97635281073948,25.1791738309398,14.71127872407703
1,1946-1970,non-meuble,maison,21.825126752204895,26.19559923181279,15.326226944251697
1,1946-1970,non-meuble,maison,19.900037618789725,23.900045066696425,13.900026977465396
1,1946-1970,non-meuble,maison,24.499999991770338,29.3999999900927,17.199999994190527
1,1946-1970,non-meuble,maison,19.500000000197264,23.40000000023182,13.70000000013319
1,1946-1970,non-meuble,maison,19.5,23.4,13.7
1,1946-1970,non-meuble,maison,19.80258544157574,23.803084386381524,13.901814344920814
1,1946-1970,non-meuble,maison,23.97688834915128,28.76675955684943,16.81454821729482
1,1946-1970,non-meuble,maison,23.97688834915128,28.76675955684943,16.81454821729482
1,1946-1970,non-meuble,maison,20.60000000110939,24.700000001355424,14.400000000873444
1,1946-1970,non-meuble,maison,19.500014441550668,23.40001739338729,13.70000929050717
1,1946-1970,non-meuble,maison,19.5,23.4,13.7
1,1946-1970,non-meuble,maison,22.70159233432234,27.201933549024577,15.901137381751868
1,1946-1970,non-meuble,maison,23.801027388772564,28.60120807927045,16.700725022792714
1,1946-1970,non-meuble,maison,19.80758312079884,23.809046530067597,13.905321488275058
1,1946-1970,non-meuble,maison,19.5,23.4,13.7
1,1946-1970,non-meuble,maison,19.9,23.9,13.9
1,1946-1970,non-meuble,maison,19.900018549225084,23.900021800266757,13.900013631444144
